symmetric,input_dim,latent_dim,target_ratio,ratio,hidden_layers,seed,mse_mean,mse_std,mse_p95,mae_mean,mae_std
True,512,64,8,8.0,2,1,22.133636,28.223137,51.74418640136719,3.5489001,1.9780589
False,512,64,8,8.0,2,1,31.517143,64.92132,105.4630241394043,3.8051918,3.1434429
True,512,64,8,8.0,2,2,52.55147,100.10301,131.07666778564453,5.102919,3.6570563
False,512,64,8,8.0,2,2,23.870148,57.81524,66.82052612304688,3.2473276,2.8065767
True,512,64,8,8.0,2,3,28.982845,39.871407,113.81200790405273,3.8368797,2.5257936
False,512,64,8,8.0,2,3,59.230415,285.0916,62.4417839050293,4.1478786,5.41807
True,512,64,8,8.0,2,4,36.768387,73.45914,82.23174285888672,4.3289213,3.1108458
False,512,64,8,8.0,2,4,44.714355,63.411385,106.94539260864258,5.002175,3.0763502
True,512,64,8,8.0,2,5,17.685196,16.158772,47.506629943847656,3.2031531,1.5914302
False,512,64,8,8.0,2,5,19.254158,30.510424,58.4305305480957,3.1576722,2.2024937
True,512,64,8,8.0,2,6,23.901386,38.504402,61.76211166381836,3.529047,2.2505445
False,512,64,8,8.0,2,6,34.508236,125.51946,45.651357650756836,3.6906092,3.6915734
True,512,64,8,8.0,2,7,66.08295,86.82011,217.875732421875,6.049563,3.563145
False,512,64,8,8.0,2,7,46.452995,160.19882,74.58158111572266,4.303443,4.2040524
True,512,64,8,8.0,2,8,66.66355,59.860416,167.7061996459961,6.4839272,2.9400542
False,512,64,8,8.0,2,8,24.555428,21.829079,64.25077056884766,3.8450143,1.8726529
True,512,64,8,8.0,2,9,23.633461,25.577309,62.67809295654297,3.6819098,1.9181687
False,512,64,8,8.0,2,9,35.915558,66.79936,84.18903350830078,4.363754,2.9447954
True,512,64,8,8.0,2,10,21.561216,17.33047,49.92920684814453,3.6081614,1.6376554
False,512,64,8,8.0,2,10,23.233753,28.61224,64.3695068359375,3.6772141,2.103012
True,512,64,8,8.0,2,11,41.853455,47.468338,104.88793182373047,4.9820623,2.4941046
False,512,64,8,8.0,2,11,33.310616,55.422707,91.28703308105469,4.2522745,2.7184923
True,512,64,8,8.0,2,12,23.525087,23.817535,62.13153839111328,3.660337,1.9216951
False,512,64,8,8.0,2,12,22.47171,46.499104,57.78628158569336,3.3122094,2.5162096
True,512,64,8,8.0,2,13,16.863186,16.107065,47.606475830078125,3.1208065,1.5504776
False,512,64,8,8.0,2,13,29.261421,54.616184,67.82266426086426,3.9178698,2.6181023
True,512,64,8,8.0,2,14,58.01215,129.57133,107.29258728027344,5.466921,3.840013
False,512,64,8,8.0,2,14,41.935955,109.94186,145.60480499267578,4.279254,3.7492855
True,512,64,8,8.0,2,15,111.12905,229.43948,261.93407440185547,7.224168,5.4698844
False,512,64,8,8.0,2,15,77.93751,360.76895,92.81399917602539,4.7304435,6.1233544
True,512,64,8,8.0,2,16,27.074104,23.665857,58.019222259521484,4.06584,1.8099756
False,512,64,8,8.0,2,16,25.74387,44.215538,55.19953536987305,3.7920823,2.3460577
True,512,64,8,8.0,2,17,25.653442,23.752459,74.4197998046875,3.930293,1.8939594
False,512,64,8,8.0,2,17,19.649126,14.801706,47.29652786254883,3.485153,1.5227274
True,512,64,8,8.0,2,18,20.629477,21.183943,41.098562240600586,3.5610807,1.6200547
False,512,64,8,8.0,2,18,34.866096,61.80727,151.22207641601562,4.044881,3.2854786
True,512,64,8,8.0,2,19,26.29248,43.23308,79.58572006225586,3.7219603,2.4542692
False,512,64,8,8.0,2,19,54.340996,187.60628,78.99822998046875,4.6709986,4.475152
True,512,64,8,8.0,2,20,30.397331,32.699768,83.68350601196289,4.1200185,2.4733422
False,512,64,8,8.0,2,20,47.78613,205.87996,52.64768028259277,3.9549482,4.583659
True,512,64,8,8.0,2,21,33.91104,34.51647,98.82913589477539,4.413203,2.3571646
False,512,64,8,8.0,2,21,38.389378,159.17827,36.73639678955078,3.7144942,4.0554333
True,512,64,8,8.0,2,22,27.47738,24.011726,69.06105422973633,4.146343,1.8673139
False,512,64,8,8.0,2,22,20.857378,28.968452,62.2650203704834,3.3627005,2.1062858
True,512,64,8,8.0,2,23,35.631145,116.54714,62.92884063720703,3.7498214,3.5760236
False,512,64,8,8.0,2,23,48.14718,166.63234,130.3745346069336,4.175883,4.450462
True,512,64,8,8.0,2,24,22.424826,33.732727,48.99662399291992,3.493477,2.034786
False,512,64,8,8.0,2,24,21.636412,20.879345,63.97434425354004,3.6229236,1.8281344
True,512,64,8,8.0,2,25,42.693104,157.26021,58.88798522949219,3.9728062,4.1976814
False,512,64,8,8.0,2,25,24.962648,57.504913,54.60372543334961,3.5077362,2.6087654
True,512,64,8,8.0,2,26,23.169998,19.070124,57.30953407287598,3.7356641,1.8303953
False,512,64,8,8.0,2,26,22.335274,31.160803,73.22628784179688,3.539914,2.114989
True,512,64,8,8.0,2,27,23.269474,27.106764,66.41854858398438,3.6561313,2.0504093
False,512,64,8,8.0,2,27,38.34197,123.900856,56.38849449157715,4.0934734,3.6288528
True,512,64,8,8.0,2,28,116.046455,346.52554,167.5269317626953,7.099306,6.1701937
False,512,64,8,8.0,2,28,26.804039,44.178318,91.88745880126953,3.76601,2.5830016
True,512,64,8,8.0,2,29,55.666187,71.94646,166.23401641845703,5.474744,3.5067523
False,512,64,8,8.0,2,29,46.331573,144.10706,92.65700912475586,4.2918954,4.1474724
True,512,64,8,8.0,2,30,33.59975,30.796118,94.42996215820312,4.512967,2.2730756
False,512,64,8,8.0,2,30,40.44659,84.366196,173.07675170898438,4.1962414,3.6486485
True,512,64,8,8.0,2,31,27.535814,39.484257,110.79269027709961,3.7428358,2.5253487
False,512,64,8,8.0,2,31,33.5262,62.01473,72.06206893920898,4.2971,2.837625
True,512,64,8,8.0,2,32,28.324558,37.610413,116.48337173461914,3.8270428,2.6424706
False,512,64,8,8.0,2,32,21.81894,42.57968,48.58184814453125,3.3521938,2.3559723
True,512,64,8,8.0,2,33,42.988266,45.5257,130.7248992919922,4.9449544,2.7062726
False,512,64,8,8.0,2,33,33.40626,57.40054,183.79052734375,3.9834702,3.0804448
True,512,64,8,8.0,2,34,21.840944,21.248327,69.7215347290039,3.513753,1.8527904
False,512,64,8,8.0,2,34,21.700993,41.99277,48.107845306396484,3.3309913,2.3802273
True,512,64,8,8.0,2,35,56.07366,185.45628,96.32044219970703,4.8307385,4.500931
False,512,64,8,8.0,2,35,20.156296,27.863028,65.46430206298828,3.3168461,2.0798316
True,512,64,8,8.0,2,36,47.931335,31.18227,96.8968276977539,5.504469,2.064366
False,512,64,8,8.0,2,36,33.78515,49.67995,71.16672134399414,4.3502517,2.713453
True,512,64,8,8.0,2,37,35.592358,26.001293,88.3614730834961,4.700077,1.9076455
False,512,64,8,8.0,2,37,30.500265,56.279396,71.6826400756836,4.03255,2.7261097
True,512,64,8,8.0,2,38,19.632515,19.107063,49.43937110900879,3.3431787,1.776238
False,512,64,8,8.0,2,38,13.841941,14.129391,39.291441917419434,2.8529773,1.3913053
True,512,64,8,8.0,2,39,22.73965,28.977468,75.83370399475098,3.509877,2.1289103
False,512,64,8,8.0,2,39,26.673256,65.07217,47.20683288574219,3.577488,2.7606394
True,512,64,8,8.0,2,40,36.46712,53.657127,147.51824951171875,4.4069066,2.9339733
False,512,64,8,8.0,2,40,49.177906,155.31369,95.54108428955078,4.4766808,4.2583156
True,512,64,8,8.0,2,41,95.50901,106.97149,236.26557159423828,7.5000286,4.0954623
False,512,64,8,8.0,2,41,31.760492,78.338234,60.36539649963379,3.8675017,3.1185942
True,512,64,8,8.0,2,42,19.490904,32.83881,51.11384582519531,3.2321799,2.0428767
False,512,64,8,8.0,2,42,36.66835,68.25596,140.71648406982422,4.177453,3.2308426
True,512,64,8,8.0,2,43,20.68469,27.408052,61.35346984863281,3.4195883,2.0111425
False,512,64,8,8.0,2,43,36.567375,92.78217,81.9598503112793,4.1641884,3.4324749
True,512,64,8,8.0,2,44,46.6682,48.601673,162.4356460571289,5.1124578,2.8604333
False,512,64,8,8.0,2,44,58.96612,253.03078,71.1753158569336,4.417034,5.1769485
True,512,64,8,8.0,2,45,25.922451,25.962267,75.48566055297852,3.9012897,2.0752728
False,512,64,8,8.0,2,45,72.5176,211.61072,130.35411071777344,5.7415357,4.834554
True,512,64,8,8.0,2,46,20.3645,24.768227,70.39803886413574,3.3844535,1.9322083
False,512,64,8,8.0,2,46,37.620464,86.527626,66.84478569030762,4.386487,3.1629505
True,512,64,8,8.0,2,47,24.15332,25.128185,61.99354934692383,3.7518654,2.0070734
False,512,64,8,8.0,2,47,38.912727,148.33723,48.227705001831055,3.8682635,3.8840117
True,512,64,8,8.0,2,48,36.579914,48.535564,105.5577507019043,4.3992352,2.8747993
False,512,64,8,8.0,2,48,37.27642,111.59286,66.5230598449707,4.064226,3.5421429
True,512,64,8,8.0,2,49,21.52997,31.515135,54.28922462463379,3.3931353,2.1790717
False,512,64,8,8.0,2,49,29.5777,40.07405,98.09723663330078,3.9480934,2.6725323
True,512,32,16,16.0,2,0,39.05649,98.005554,112.71104049682617,4.1292257,3.5967524
False,512,32,16,16.0,2,0,26.300014,43.571407,85.49628448486328,3.7342482,2.5504818
True,512,32,16,16.0,2,1,26.925568,19.283966,62.77194786071777,4.107431,1.4661812
False,512,32,16,16.0,2,1,41.733864,149.78279,52.16839599609375,3.9723825,4.049721
True,512,32,16,16.0,2,2,35.254047,33.679703,89.01496505737305,4.5749836,2.2966151
False,512,32,16,16.0,2,2,45.703743,156.28378,96.81949615478516,4.2324452,4.1612315
True,512,32,16,16.0,2,3,26.8784,54.851612,53.91313934326172,3.674868,2.5862331
False,512,32,16,16.0,2,3,73.33331,298.41138,140.76789093017578,4.809508,5.758875
True,512,32,16,16.0,2,4,29.054094,80.71926,53.87147331237793,3.650853,3.0828898
False,512,32,16,16.0,2,4,69.856384,300.73593,77.93392944335938,4.7847557,5.5936317
True,512,32,16,16.0,2,5,35.43556,88.01809,78.23716354370117,3.9949691,3.3512073
False,512,32,16,16.0,2,5,135.94228,676.8357,85.37671279907227,6.00239,8.269211
True,512,32,16,16.0,2,6,43.764587,124.34194,129.0301513671875,4.175349,4.035995
False,512,32,16,16.0,2,6,35.948517,98.19682,82.45668029785156,4.004657,3.4083512
True,512,32,16,16.0,2,7,35.16077,127.08404,49.376060485839844,3.6636612,3.680478
False,512,32,16,16.0,2,7,53.966343,203.74774,84.29657745361328,4.4138865,4.735955
True,512,32,16,16.0,2,8,33.976875,51.92096,86.42805862426758,4.273836,2.7347262
False,512,32,16,16.0,2,8,61.221386,235.02751,94.53897857666016,4.591124,5.170019
True,512,32,16,16.0,2,9,32.75914,47.85852,101.99816513061523,4.2150955,2.6933072
False,512,32,16,16.0,2,9,30.327345,47.376606,103.93119430541992,4.0124483,2.6790226
True,512,32,16,16.0,2,10,26.927275,35.68516,76.34521484375,3.875285,2.34166
False,512,32,16,16.0,2,10,56.421837,212.50806,72.5137939453125,4.46263,4.8180785
True,512,32,16,16.0,2,11,25.859581,36.03275,51.7707405090332,3.7883627,2.0845878
False,512,32,16,16.0,2,11,37.05665,104.19342,62.85010528564453,4.143662,3.4005804
True,512,32,16,16.0,2,12,43.376713,56.71269,167.4655532836914,4.803856,3.0131588
False,512,32,16,16.0,2,12,74.18227,335.29388,78.73302459716797,4.735625,5.9677386
True,512,32,16,16.0,2,13,32.003162,80.98071,55.70022773742676,3.8210013,3.0988193
False,512,32,16,16.0,2,13,71.87541,343.58127,63.33217239379883,4.5663347,5.9315414
True,512,32,16,16.0,2,14,27.803732,71.38996,52.9307746887207,3.6077952,2.8100054
False,512,32,16,16.0,2,14,54.76704,213.48221,79.17284774780273,4.401533,4.8131933
True,512,32,16,16.0,2,15,27.746647,70.203766,66.0648422241211,3.52827,2.920704
False,512,32,16,16.0,2,15,97.00673,466.06418,84.9704704284668,5.197988,6.972062
True,512,32,16,16.0,2,16,26.036877,36.87368,63.0054931640625,3.8038507,2.3408997
False,512,32,16,16.0,2,16,32.900204,103.522804,52.38699913024902,3.6817605,3.3936214
True,512,32,16,16.0,2,17,31.443869,90.74791,65.23558807373047,3.6367688,3.3068066
False,512,32,16,16.0,2,17,77.19491,336.30756,68.85517501831055,4.984117,5.913056
True,512,32,16,16.0,2,18,29.377432,30.275585,74.70053482055664,4.1734447,2.091005
False,512,32,16,16.0,2,18,121.82215,628.6951,102.36752319335938,5.5076733,7.9429927
True,512,32,16,16.0,2,19,26.146822,38.41614,85.45563888549805,3.6410186,2.4283688
False,512,32,16,16.0,2,19,84.850685,424.2436,77.53469467163086,4.7281117,6.5998793
True,512,32,16,16.0,2,20,41.638622,52.467144,93.25461959838867,4.8950305,2.666277
False,512,32,16,16.0,2,20,87.36543,388.21304,92.14353561401367,5.2279334,6.3989263
True,512,32,16,16.0,2,21,19.613438,26.297823,76.36382102966309,3.3050692,2.0073256
False,512,32,16,16.0,2,21,53.491528,185.72461,120.58597946166992,4.4255743,4.6387525
True,512,32,16,16.0,2,22,25.685944,34.455482,104.9864616394043,3.7230828,2.3000507
False,512,32,16,16.0,2,22,78.03992,354.65717,69.9090576171875,4.941205,6.0378675
True,512,32,16,16.0,2,23,55.09104,75.52131,208.3628692626953,5.3942146,3.614067
False,512,32,16,16.0,2,23,42.20324,144.12437,63.27306365966797,4.156038,3.9628775
True,512,32,16,16.0,2,24,35.30828,42.75075,135.20376586914062,4.387174,2.677136
False,512,32,16,16.0,2,24,112.683586,548.12164,130.56725311279297,5.481086,7.5777926
True,512,32,16,16.0,2,25,39.549736,161.4442,51.30257606506348,3.655887,4.175216
False,512,32,16,16.0,2,25,54.035744,211.97873,65.47671890258789,4.40087,4.756076
True,512,32,16,16.0,2,26,36.624844,47.748787,106.1423568725586,4.4977665,2.702345
False,512,32,16,16.0,2,26,51.12555,150.68544,96.20165252685547,4.769688,4.1760364
True,512,32,16,16.0,2,27,49.811897,93.46725,91.91570281982422,5.1604495,3.499969
False,512,32,16,16.0,2,27,117.32371,546.0692,141.9313201904297,5.833833,7.5028753
True,512,32,16,16.0,2,28,44.69101,95.04173,82.36236572265625,4.74009,3.351312
False,512,32,16,16.0,2,28,44.87246,62.324486,209.75453186035156,4.7849936,3.2645047
True,512,32,16,16.0,2,29,68.2758,230.81508,104.53008270263672,5.211775,5.026286
False,512,32,16,16.0,2,29,79.820114,360.12085,96.0151138305664,4.918797,6.137108
True,512,32,16,16.0,2,30,39.1491,122.891205,63.194387435913086,4.0475783,3.7311802
False,512,32,16,16.0,2,30,67.45422,323.43393,72.61568832397461,4.3876677,5.7753077
True,512,32,16,16.0,2,31,24.518064,29.228546,72.8665885925293,3.7501018,2.010464
False,512,32,16,16.0,2,31,80.32759,408.24933,82.74318313598633,4.478684,6.4896493
True,512,32,16,16.0,2,32,63.81453,80.07447,187.93704223632812,5.916833,3.585392
False,512,32,16,16.0,2,32,63.431747,281.3118,66.52934265136719,4.5125165,5.399723
True,512,32,16,16.0,2,33,39.511032,106.39287,95.44575500488281,4.1014094,3.6069865
False,512,32,16,16.0,2,33,60.591587,170.8831,129.97356414794922,5.1194544,4.432648
True,512,32,16,16.0,2,34,40.14138,107.72997,82.91424942016602,4.3363023,3.5428288
False,512,32,16,16.0,2,34,135.03217,572.0093,167.77019500732422,6.7795506,7.664691
True,512,32,16,16.0,2,35,24.131378,18.732275,56.689523696899414,3.8308387,1.6565863
False,512,32,16,16.0,2,35,32.22805,45.119698,104.22934341430664,4.1665125,2.8074803
True,512,32,16,16.0,2,36,23.132008,34.702587,43.815114974975586,3.5796335,2.1071477
False,512,32,16,16.0,2,36,30.22055,45.125877,124.40399551391602,3.8972178,2.7260787
True,512,32,16,16.0,2,37,31.221333,90.86358,70.37255859375,3.609807,3.2638762
False,512,32,16,16.0,2,37,44.99291,136.01135,91.90927124023438,4.0883017,4.190772
True,512,32,16,16.0,2,38,28.849255,41.32463,116.50039672851562,3.8951147,2.6366262
False,512,32,16,16.0,2,38,34.42716,50.67512,103.2241325378418,4.1942954,2.8571787
True,512,32,16,16.0,2,39,33.168777,55.17362,61.92460250854492,4.266801,2.5361266
False,512,32,16,16.0,2,39,42.308487,158.50247,54.41444778442383,4.022734,4.0506954
True,512,32,16,16.0,2,40,50.11244,94.75352,118.95675659179688,5.009389,3.6310837
False,512,32,16,16.0,2,40,89.66616,449.5322,94.57802963256836,4.63879,6.926052
True,512,32,16,16.0,2,41,62.775745,118.87935,221.05072784423828,5.554126,4.061707
False,512,32,16,16.0,2,41,78.15412,341.64398,80.64294815063477,5.105617,5.8498034
True,512,32,16,16.0,2,42,67.080795,137.46162,216.0928192138672,5.699735,4.1457562
False,512,32,16,16.0,2,42,78.23366,359.47058,92.76603698730469,4.8138833,6.099674
True,512,32,16,16.0,2,43,23.85793,38.89071,52.7991943359375,3.6147647,2.2795446
False,512,32,16,16.0,2,43,78.029335,372.23874,86.23977470397949,4.593246,6.273052
True,512,32,16,16.0,2,44,142.5007,194.64915,353.17152404785156,8.888749,5.3837957
False,512,32,16,16.0,2,44,33.31917,92.48099,68.45508575439453,3.7564044,3.280117
True,512,32,16,16.0,2,45,28.984383,33.200146,98.21738815307617,4.0720806,2.3711433
False,512,32,16,16.0,2,45,55.93932,206.42734,102.69974517822266,4.5770116,4.7512865
True,512,32,16,16.0,2,46,22.516548,22.009298,74.28640747070312,3.6373043,1.8233227
False,512,32,16,16.0,2,46,41.754955,147.3883,58.80941200256348,4.059013,3.95874
True,512,32,16,16.0,2,47,26.80272,35.86028,82.37865447998047,3.7670422,2.3146944
False,512,32,16,16.0,2,47,87.00226,422.60373,93.50029754638672,4.959791,6.5259743
True,512,32,16,16.0,2,48,45.927025,52.324883,101.67801284790039,5.1656837,2.8666244
False,512,32,16,16.0,2,48,35.94998,69.44829,118.58964157104492,4.083077,3.239953
True,512,32,16,16.0,2,49,29.278976,70.719765,69.34967041015625,3.7259789,2.9109933
False,512,32,16,16.0,2,49,65.59726,268.07425,109.73923110961914,4.6520734,5.4185057
True,512,16,32,32.0,2,0,113.02875,205.93828,277.2092514038086,7.6685104,5.165778
False,512,16,32,32.0,2,0,62.492706,221.5329,155.28815460205078,4.744079,5.1379957
True,512,16,32,32.0,2,1,30.387444,36.412224,87.2718391418457,4.1206975,2.3890169
False,512,16,32,32.0,2,1,58.40048,208.86678,113.71874618530273,4.7096386,4.82484
True,512,16,32,32.0,2,2,42.490585,110.34184,95.30992126464844,4.45314,3.6122808
False,512,16,32,32.0,2,2,69.049614,289.62112,91.99041366577148,4.7676325,5.6015964
True,512,16,32,32.0,2,3,58.206436,195.96042,107.42047119140625,4.811332,4.6262984
False,512,16,32,32.0,2,3,38.772884,55.32622,85.51152420043945,4.6458406,2.7726946
True,512,16,32,32.0,2,4,40.70664,64.37345,131.54470825195312,4.531662,3.1969028
False,512,16,32,32.0,2,4,85.47612,342.6002,140.36243438720703,5.1586394,6.3845263
True,512,16,32,32.0,2,5,41.715977,52.51685,154.9366683959961,4.7572007,2.9889662
False,512,16,32,32.0,2,5,57.92752,226.93756,65.43896865844727,4.669984,4.8555436
True,512,16,32,32.0,2,6,36.263294,58.81406,88.11726760864258,4.346431,2.9481022
False,512,16,32,32.0,2,6,43.43782,61.57306,163.07128143310547,4.8102818,3.1012738
True,512,16,32,32.0,2,7,39.99347,102.36577,94.68576049804688,4.2788024,3.4775448
False,512,16,32,32.0,2,7,89.1174,388.43103,102.36083602905273,5.3366737,6.326475
True,512,16,32,32.0,2,8,34.42969,41.08076,138.07035064697266,4.2918673,2.700086
False,512,16,32,32.0,2,8,49.015045,87.41948,162.35089111328125,4.967206,3.6797118
True,512,16,32,32.0,2,9,45.20941,55.16923,208.08624267578125,4.9970536,2.8958561
False,512,16,32,32.0,2,9,73.55916,323.15152,125.86014556884766,4.7600856,5.9279003
True,512,16,32,32.0,2,10,47.53035,108.10518,83.73952865600586,4.7542615,3.5787823
False,512,16,32,32.0,2,10,42.46599,131.39316,85.37764739990234,4.195293,3.8968768
True,512,16,32,32.0,2,11,41.457558,160.91867,54.10857582092285,3.9443617,4.0694776
False,512,16,32,32.0,2,11,56.65951,196.10735,85.39534759521484,4.756144,4.6463323
True,512,16,32,32.0,2,12,42.587307,75.39006,156.4647979736328,4.597452,3.339662
False,512,16,32,32.0,2,12,52.83625,138.29518,126.28630828857422,4.876367,4.1386256
True,512,16,32,32.0,2,13,29.469824,35.25132,86.5052490234375,4.099897,2.4002118
False,512,16,32,32.0,2,13,91.56464,325.90338,159.90487670898438,5.9361253,6.0028706
True,512,16,32,32.0,2,14,42.271294,89.985146,79.61672973632812,4.6491838,3.2976565
False,512,16,32,32.0,2,14,113.053024,384.6608,193.9879608154297,6.5526843,6.546148
True,512,16,32,32.0,2,15,61.957912,111.210175,117.54025268554688,5.6397567,3.7729564
False,512,16,32,32.0,2,15,68.25538,230.38919,135.9410629272461,5.2892017,4.97816
True,512,16,32,32.0,2,16,83.83336,127.25506,240.43915557861328,6.756891,4.230019
False,512,16,32,32.0,2,16,34.708347,71.815216,81.6259880065918,4.1698427,3.026458
True,512,16,32,32.0,2,17,31.934877,40.02464,91.63196182250977,4.1281652,2.447842
False,512,16,32,32.0,2,17,51.54911,89.60217,169.10477447509766,5.0117674,3.737356
True,512,16,32,32.0,2,18,43.15289,75.83891,123.6467056274414,4.6851172,3.29711
False,512,16,32,32.0,2,18,55.321213,134.29515,117.40006256103516,5.0702543,4.14562
True,512,16,32,32.0,2,19,36.480778,55.80873,104.17714309692383,4.396925,2.9619887
False,512,16,32,32.0,2,19,50.763702,181.56131,78.72753524780273,4.4240336,4.4860334
True,512,16,32,32.0,2,20,77.11707,259.4383,119.83071517944336,5.5089197,5.316878
False,512,16,32,32.0,2,20,36.30195,41.85864,119.17721939086914,4.5173345,2.599288
True,512,16,32,32.0,2,21,58.56727,64.81575,165.85507202148438,5.7182293,3.3337564
False,512,16,32,32.0,2,21,48.424393,83.044365,164.97555541992188,4.851706,3.383812
True,512,16,32,32.0,2,22,42.72679,85.10451,126.84021759033203,4.5849795,3.4788334
False,512,16,32,32.0,2,22,54.55888,177.14757,109.16783142089844,4.72338,4.4107084
True,512,16,32,32.0,2,23,39.703674,37.76974,112.30649185180664,4.8876834,2.7043483
False,512,16,32,32.0,2,23,125.88904,541.9824,144.65149688720703,6.4652376,7.4539967
True,512,16,32,32.0,2,24,46.30792,71.263275,167.87433624267578,5.099878,3.200209
False,512,16,32,32.0,2,24,74.121,273.45544,140.69232559204102,5.2489123,5.542676
True,512,16,32,32.0,2,25,117.87754,268.31592,211.8132095336914,7.6085925,5.4533067
False,512,16,32,32.0,2,25,77.89372,276.349,94.57910919189453,5.548896,5.4125814
True,512,16,32,32.0,2,26,33.711643,74.44527,70.17607498168945,3.899312,3.30182
False,512,16,32,32.0,2,26,63.51266,201.23982,137.34385681152344,5.050328,4.9243493
True,512,16,32,32.0,2,27,59.72203,190.81448,119.97357940673828,4.962335,4.7010355
False,512,16,32,32.0,2,27,64.20283,150.80469,167.53363037109375,5.3712854,4.505326
True,512,16,32,32.0,2,28,51.23552,93.80935,106.13355255126953,5.3283052,3.3042197
False,512,16,32,32.0,2,28,56.718193,197.72969,110.54133224487305,4.6519566,4.73581
True,512,16,32,32.0,2,29,39.262928,82.62354,107.24819946289062,4.341856,3.3881342
False,512,16,32,32.0,2,29,42.99416,75.69451,137.58453369140625,4.607048,3.479875
True,512,16,32,32.0,2,30,25.928082,26.996346,71.13647079467773,3.887348,2.0491912
False,512,16,32,32.0,2,30,70.92786,218.88066,137.86474609375,5.3385463,5.1180453
True,512,16,32,32.0,2,31,31.428486,36.459393,103.50371932983398,4.1731553,2.3716295
False,512,16,32,32.0,2,31,32.272625,44.670685,78.48554801940918,4.2312737,2.5119896
True,512,16,32,32.0,2,32,47.055157,89.52167,140.27528381347656,4.713985,3.7408962
False,512,16,32,32.0,2,32,42.947002,165.08363,63.554738998413086,4.002275,4.095274
True,512,16,32,32.0,2,33,42.38925,65.01982,154.60513305664062,4.7046113,3.01128
False,512,16,32,32.0,2,33,80.35336,284.0567,180.86231994628906,5.279153,5.8590946
True,512,16,32,32.0,2,34,31.851223,45.905067,77.36428833007812,4.1434135,2.5893989
False,512,16,32,32.0,2,34,62.142303,117.820694,174.31861877441406,5.5723577,4.0156713
True,512,16,32,32.0,2,35,31.498806,28.642216,75.16308975219727,4.3948708,1.9827844
False,512,16,32,32.0,2,35,39.059925,120.24343,86.19549560546875,4.034468,3.721169
True,512,16,32,32.0,2,36,50.371983,42.239025,119.62054443359375,5.4976625,2.6786225
False,512,16,32,32.0,2,36,43.271538,67.39979,133.3129653930664,4.8143754,3.1517422
True,512,16,32,32.0,2,37,46.376183,145.23431,97.44597625732422,4.3354793,4.061865
False,512,16,32,32.0,2,37,86.4979,391.25317,104.49654769897461,5.183613,6.363713
True,512,16,32,32.0,2,38,37.365234,50.177822,123.17827606201172,4.505806,2.8533847
False,512,16,32,32.0,2,38,65.929276,257.2545,106.29199600219727,4.833201,5.30566
True,512,16,32,32.0,2,39,30.698183,87.69491,51.41155242919922,3.68634,3.0410695
False,512,16,32,32.0,2,39,40.36842,52.9688,163.78766632080078,4.6304255,2.934506
True,512,16,32,32.0,2,40,44.190556,62.712093,143.66040802001953,4.843538,3.2025194
False,512,16,32,32.0,2,40,79.98748,244.46542,224.56527709960938,5.5252223,5.593037
True,512,16,32,32.0,2,41,27.98957,26.19211,73.0713119506836,4.1116443,2.015327
False,512,16,32,32.0,2,41,73.77497,312.8868,98.1353530883789,4.9400887,5.7970066
True,512,16,32,32.0,2,42,72.513664,225.08972,145.39431762695312,5.394024,5.1212406
False,512,16,32,32.0,2,42,35.10275,75.47575,152.4417266845703,3.9722445,3.246641
True,512,16,32,32.0,2,43,30.529636,30.27309,84.73170471191406,4.317291,2.0921366
False,512,16,32,32.0,2,43,71.70674,228.89185,180.7540054321289,5.380146,5.150898
True,512,16,32,32.0,2,44,39.065403,46.785374,99.58824920654297,4.646658,2.7511275
False,512,16,32,32.0,2,44,41.82874,119.44752,79.86995315551758,4.340833,3.617377
True,512,16,32,32.0,2,45,86.67755,104.84564,220.56600189208984,6.8366985,4.2432494
False,512,16,32,32.0,2,45,84.49956,198.2375,195.1904296875,6.2580004,5.1603208
True,512,16,32,32.0,2,46,49.098225,129.17104,105.21492385864258,4.7031174,3.967261
False,512,16,32,32.0,2,46,46.571495,78.906334,173.41199493408203,4.7355866,3.6407855
True,512,16,32,32.0,2,47,27.587542,28.676636,79.82760620117188,3.9799125,2.2683349
False,512,16,32,32.0,2,47,72.58674,271.056,114.39419937133789,5.111603,5.5300274
True,512,16,32,32.0,2,48,147.49312,446.97253,267.90760803222656,7.935374,7.0831122
False,512,16,32,32.0,2,48,63.658604,238.27332,132.2741241455078,4.7160907,5.1376553
True,512,16,32,32.0,2,49,49.825615,132.68738,116.16081237792969,4.6729674,4.2012143
False,512,16,32,32.0,2,49,64.77996,231.90486,135.7147979736328,4.9090066,5.0917273
True,1024,512,2,2.0,2,0,318.8226,291.17102,809.0300781249998,13.972949,6.645006
False,1024,512,2,2.0,2,0,59.158287,48.76729,168.92545471191394,5.987245,2.7722135
True,1024,512,2,2.0,2,1,550.9362,994.20807,2977.9712890624924,15.902707,12.446838
False,1024,512,2,2.0,2,1,83.99476,98.92034,238.88865051269514,6.897033,3.9723349
True,1024,512,2,2.0,2,2,301.738,498.7361,1151.9685668945299,11.657049,9.689618
False,1024,512,2,2.0,2,2,2500.2197,5290.605,4302.35610351562,35.64675,24.293211
True,1024,512,2,2.0,2,3,2149.2463,7292.379,6533.357519531232,22.429094,33.665653
False,1024,512,2,2.0,2,3,82.355316,188.35635,226.72827758789037,5.8415413,5.331756
True,1024,512,2,2.0,2,4,242.85999,506.78024,589.4942077636709,10.552332,8.557158
